name,school_type,address,campus_kind
전북외국어고등학교,특수목적고등학교,전북특별자치도 군산시 해망로 525,-
지평선고등학교,특성화고등학교,전북특별자치도 김제시 성덕면 성동길 183-4,-
한국한방고등학교,특성화고등학교,전북특별자치도 진안군 진안읍 임진로 2765,-
양현고등학교,일반고등학교,전북특별자치도 전주시 덕진구 틀못2길 9,-
강진고등학교,일반고등학교,전라남도 강진군 강진읍 고성길 15-7,-
전남생명과학고등학교,특수목적고등학교,전라남도 강진군 강진읍 교촌길 23,-
고금고등학교,일반고등학교,전라남도 완도군 고금면 고금로684번길 15,-
고흥고등학교,일반고등학교,전라남도 고흥군 고흥읍 학교길 23,-
녹동고등학교,일반고등학교,전라남도 고흥군 도양읍 비봉뚝길 108,-
고흥도화고등학교,특성화고등학교,전라남도 고흥군 도화면 도화로 476,-
고흥산업과학고등학교,특성화고등학교,전라남도 고흥군 고흥읍 고흥로 1637-13,-
고흥영주고등학교,특성화고등학교,전라남도 고흥군 과역면 송학큰길 83,-
전남조리과학고등학교,특성화고등학교,전라남도 곡성군 곡성읍 학교로 71,-
공산고등학교,일반고등학교,전남 나주시 공산면 공산로 30,-
