name,address,src_lat,src_lon,kakao_lat,kakao_lon,diff_km,status,detail
합덕제철고등학교,충청남도 당진시 합덕읍 면천로 1601,36.8093429,126.8186713,36.8133825004723,126.762410692777,5.029,mismatch,
합덕고등학교,충청남도 당진시 합덕읍 면천로 1583,36.8093429,126.8186713,36.8133974573314,126.760299447993,5.216,mismatch,
호서고등학교,충청남도 당진시 밤절로 2-13,36.9017286,126.6426568,36.8997249483747,126.639122974136,0.385,minor,
한국식품마이스터고등학교,충청남도 부여군 홍산면 홍산로 112-23,36.2149907,126.7660188,36.2160372704266,126.766366293431,0.12,match,
홍성고등학교,충청남도 홍성군 홍북읍 홍학로 49,36.6409912,126.6846463,36.6500246774633,126.672649053213,1.468,mismatch,
홍주고등학교,충청남도 홍성군 홍성읍 문화로 78,36.6003265,126.6633943,36.5927792950641,126.662591570724,0.842,minor,
천안두정고등학교,충청남도 천안시 서북구 두정고2길 13,36.8387362,127.1323407,36.8351530568608,127.130475513462,0.432,minor,
천안월봉고등학교,충청남도 천안시 서북구 불당11로 51,36.8041865,127.1118793,36.8045618786887,127.111963622675,0.042,match,
온양용화고등학교,충청남도 아산시 용화고길 10,36.773691,127.0030944,36.7737159629661,127.002838428639,0.023,match,
천안쌍용고등학교,충청남도 천안시 서북구 월봉7길 10,36.7880536,127.1139625,36.788756490539,127.114008014333,0.078,match,
한마음고등학교,충청남도 천안시 동남구 동면 장송1길 47-24,36.7802805,127.3847709,36.7785781882254,127.37882566337,0.562,minor,
천안신당고등학교,충청남도 천안시 서북구 신당새터2길 36,36.8514508,127.1592383,36.8514835223462,127.159711451013,0.042,match,
충남외국어고등학교,충청남도 아산시 탕정면 탕정면로 53-60,36.8041778,127.0614697,36.8040436116285,127.061467011924,0.015,match,
계룡고등학교,충청남도 계룡시 두마면 서금암로 89,36.2682988,127.257114,36.2681513926161,127.258139012507,0.093,match,
천안청수고등학교,충청남도 천안시 동남구 청수로 82-46,36.7911917,127.1593265,36.7914138152071,127.159180421953,0.028,match,
천안업성고등학교,충청남도 천안시 서북구 업성3길 65-11,36.8617911,127.1375287,36.8616619908976,127.137930566894,0.039,match,
천안오성고등학교,충청남도 천안시 서북구 과수원길 27,36.8414245,127.1420428,36.8415728525635,127.142147357812,0.019,match,
대산고등학교,충청남도 서산시 대산읍 대산1로 36,36.9392426,126.4373721,36.9362551936182,126.438309621877,0.342,minor,
설화고등학교,충청남도 아산시 배방읍 용연로,36.7933962,127.0901527,36.7893927788277,127.090751855348,0.448,minor,
청양고등학교,충청남도 청양군 청양읍 문화예술로 149,36.4564015,126.8022773,36.4535860421092,126.79795725883,0.497,minor,
배방고등학교,충청남도 아산시 배방읍 배방산길359번길 61,36.769205,127.0668452,36.7691472469075,127.066453703536,0.035,match,
충남삼성고등학교,충청남도 아산시 탕정면 삼성로 77,36.8051664,127.0584712,36.8065305372058,127.057239797883,0.187,match,
천안불당고등학교,충청남도 천안시 서북구 불당29길 22,36.8090756,127.1030215,36.8094949354233,127.102974274804,0.047,match,
아산충무고등학교,충청남도 아산시 둔포면 둔포로38번길 145,36.9272153,127.0452815,36.928376507935,127.054007125718,0.786,minor,
전북대학교사범대학부설고등학교,전북특별자치도 전주시 덕진구 조경단로 117,35.852578,127.1255105,35.8459191291055,127.136074011381,1.206,mismatch,
전북기계공업고등학교,전북특별자치도 익산시 인북로32길 41,35.9476759,126.9615802,35.9479831951095,126.961746614323,0.037,match,
강호항공고등학교,전북특별자치도 고창군 고창읍 중거리당산로 78-22,35.429456,126.698782,35.4251253424904,126.699974058986,0.494,minor,
고산고등학교,전북특별자치도 완주군 고산면 고산천로 551-23,35.977116,127.2074466,35.9798975573346,127.201651634823,0.606,minor,
고창고등학교,전북특별자치도 고창군 고창읍 모양성로 50,35.4370106,126.7014715,35.4374082028375,126.700958782201,0.064,match,
고창북고등학교,전북특별자치도 고창군 흥덕면 선운대로 3714-32,35.5142968,126.6904599,35.5150231223997,126.697996638359,0.687,minor,
자유고등학교,전북특별자치도 고창군 고창읍 모양성로 95,35.4413927,126.6987205,35.4393848841805,126.699076209205,0.226,match,
군산고등학교,전북특별자치도 군산시 팔마로 177,35.9748622,126.7213674,35.9747332283044,126.721199926776,0.021,match,
군산기계공업고등학교,전북특별자치도 군산시 군중길 28,35.9762515,126.7010115,35.9772806683204,126.700342070637,0.129,match,
한들고등학교,전북특별자치도 군산시 대야면 만자로 60,35.9449993,126.8083022,35.9431467048622,126.805061076017,0.357,minor,
군산상일고등학교,전북특별자치도 군산시 석치1길 17,35.9744933,126.7005475,35.9746877617328,126.700066482845,0.048,match,
군산여자상업고등학교,전북특별자치도 군산시 신지길 42-8,35.9574216,126.7087588,35.957528603958,126.707588218077,0.106,match,
군산영광여자고등학교,전북특별자치도 군산시 둔배미길 21,35.9824306,126.7157399,35.9826664165004,126.714829639813,0.086,match,
군산제일고등학교,전북특별자치도 군산시 경기장로 142,35.9669552,126.7491186,35.972731375289,126.749029677553,0.642,minor,
군산중앙여자고등학교,전북특별자치도 군산시 축동2길 27,35.9675075,126.712306,35.9681415367657,126.711489985276,0.102,match,
동국대학교사범대학부속금산고등학교,전북특별자치도 김제시 금산면 모악로 47,35.7198142,127.0324258,35.7177445829994,126.999453714864,2.986,mismatch,
김제고등학교,전북특별자치도 김제시 남북2길 25,35.7915275,126.8972058,35.7910874150353,126.897089418783,0.05,match,
김제서고등학교,전북특별자치도 김제시 죽산면 해학로 17,35.7869537,126.8120991,35.771044283417,126.814859249966,1.786,mismatch,
김제여자고등학교,전북특별자치도 김제시 중앙로 193,35.8039438,126.8879616,35.8003860184252,126.895824197304,0.812,minor,
김제농생명마이스터고등학교,전북특별자치도 김제시 남북9길 23,35.7941818,126.8890535,35.7923203478536,126.890461247189,0.243,match,
남성고등학교,전북특별자치도 익산시 동서로35길 41-4,35.9548399,126.9671551,,,,not_found,no_docs
남원고등학교,전북특별자치도 남원시 만인로 43,35.4243418,127.3854191,35.4210249622739,127.380232260664,0.597,minor,
남원용성고등학교,전북특별자치도 남원시 농고길 41,35.4190414,127.3937204,35.4180065468311,127.392932703373,0.135,match,
남원서진여자고등학교,전북특별자치도 남원시 낙현길 17-14,35.4200442,127.3993933,35.4257358960403,127.406613906655,0.91,minor,
남원여자고등학교,전북특별자치도 남원시 광천북길 229-11,35.4116705,127.3710448,35.4111687154269,127.370431562793,0.079,match,
남원제일고등학교,전북특별자치도 남원시 노송로 1206,35.3276918,127.3160357,35.3914266718207,127.373721820164,8.809,mismatch,
남원국악예술고등학교,전북특별자치도 남원시 용성로 323,35.4140191,127.3933204,35.4259513538889,127.405555453514,1.729,mismatch,
덕암고등학교,전북특별자치도 김제시 하공로 9,35.84436,126.9122073,35.8130932253038,126.887082942018,4.149,mismatch,
덕암정보고등학교,전북특별자치도 김제시 하공로 9,35.84436,126.9122073,35.8130932253038,126.887082942018,4.149,mismatch,
동계고등학교,전북특별자치도 순창군 동계면 강동로 74,35.4468531,127.2412303,35.4500489467058,127.240649248969,0.359,minor,
마령고등학교,전북특별자치도 진안군 마령면 임진로 2076,35.7368059,127.3650878,35.7322462951519,127.372132197964,0.813,minor,
만경고등학교,전북특별자치도 김제시 만경읍 능제로 29,35.8593639,126.8447389,35.8485588444503,126.817211240898,2.757,mismatch,
만경여자고등학교,전북특별자치도 김제시 만경읍 만경로 823,35.8449034,126.8159242,35.8536960428601,126.814769805571,0.983,minor,
무주고등학교,전북특별자치도 무주군 무주읍 한수로 32,36.0134993,127.6631035,36.013757010205,127.663049291956,0.029,match,
무풍고등학교,전북특별자치도 무주군 무풍면 대덕산로 914,35.9670673,127.8464026,35.9667589916367,127.846444032858,0.034,match,
배영고등학교,전북특별자치도 정읍시 동학로 243,35.6306128,126.819675,35.6012602616816,126.811653612323,3.343,mismatch,
백산고등학교,전북특별자치도 부안군 백산면 백산로 379,35.7119618,126.7974303,35.7080845796407,126.791002509582,0.723,minor,
백화고등학교,전북특별자치도 장수군 장계면 백화로 4-31,35.7320399,127.5898913,35.727782646186,127.586182141728,0.58,minor,
부안고등학교,전북특별자치도 부안군 부안읍 문정로 32,35.7153521,126.7293001,35.7160427531706,126.72891758854,0.084,match,
전북베이커리고등학교,전북특별자치도 부안군 행안면 춘헌길 1,35.7276328,126.7231039,35.728662050607,126.722491968826,0.127,match,
부안여자고등학교,전북특별자치도 부안군 부안읍 교동1길 54,35.7150612,126.7354669,35.7149552748336,126.735929654186,0.043,match,
서림고등학교,전북특별자치도 부안군 부안읍 용암로 70-5,35.7211971,126.7421733,35.72122253839,126.742875909853,0.063,match,
산서고등학교,전북특별자치도 장수군 산서면 보산로 1852-6,35.5738032,127.4027565,35.583886379413,127.399016153761,1.171,mismatch,
수소에너지고등학교,전북특별자치도 완주군 삼례읍 삼례역로 41-1,35.9072442,127.0690316,35.907749730864,127.069437888004,0.067,match,
상산고등학교,전북특별자치도 전주시 완산구 거마평로 130,35.8044845,127.1186395,35.805084872032,127.119727422022,0.119,match,
서영여자고등학교,전북특별자치도 정읍시 명덕1길 66-10,35.5791014,126.8505785,35.5791669938822,126.852079727738,0.136,match,
성원고등학교,전북특별자치도 남원시 대복사길 41,35.4147851,127.3708967,35.4152117551319,127.370105448186,0.086,match,
성일고등학교,전북특별자치도 익산시 황등면 화강암로 229,35.9918217,126.9508512,36.0084597073014,126.946630690427,1.889,mismatch,
세인고등학교,전북특별자치도 완주군 화산면 화산로 1486,36.0437934,127.2220996,36.0686313888463,127.153985212928,6.717,mismatch,
전주솔내고등학교,전북특별자치도 전주시 덕진구 송천중앙로 170,35.8505663,127.1197684,35.8630127794322,127.122506592389,1.406,mismatch,
순창고등학교,전북특별자치도 순창군 순창읍 옥천로 67-14,35.3833573,127.1411112,35.3799009931018,127.140550951745,0.388,minor,
순창제일고등학교,전북특별자치도 순창군 순창읍 담순로 1411,35.3790623,127.159195,35.3789297445088,127.151425791139,0.705,minor,
신태인고등학교,전북특별자치도 정읍시 신태인읍 서태길 108,35.6919969,126.8904128,35.6919808748359,126.893726113823,0.299,match,
안천고등학교,전북특별자치도 진안군 안천면 진무로 3071-9,35.895196,127.5480123,35.9003229157085,127.560218861965,1.239,mismatch,
여산고등학교,전북특별자치도 익산시 여산면 가람로 465,36.0666929,127.0822262,36.0668635080439,127.082879954835,0.062,match,
전북펫고등학교,전북특별자치도 임실군 오수면 충효로 2099-23,35.547973,127.3289866,35.5475328558566,127.328142689025,0.091,match,
전주대학교사범대학부설고등학교,전북특별자치도 전주시 완산구 천잠로 313,35.7951684,127.1043307,35.8153681379258,127.093446082193,2.451,mismatch,
완산고등학교,전북특별자치도 전주시 완산구 능안자구길 55,35.8006927,127.0844756,35.8024080093952,127.083885065302,0.198,match,
완산여자고등학교,전북특별자치도 전주시 완산구 덕적골1길 60,35.7952439,127.1396839,35.7920475299619,127.138314082555,0.376,minor,
완주고등학교,전북특별자치도 완주군 봉동읍 봉동로 172,35.9541477,127.1485234,35.9407823335497,127.166284597593,2.183,mismatch,
왕신여자고등학교,전북특별자치도 정읍시 신태인읍 정신로 1094,35.6860716,126.8862237,35.6828796362924,126.889400628583,0.456,minor,
우석고등학교,전북특별자치도 전주시 덕진구 쪽구름2길 22,35.8745995,127.0779339,35.8732252428299,127.078007672436,0.153,match,
전북여자고등학교,전북특별자치도 전주시 덕진구 여산로 232,35.8741632,127.0842437,35.8730115331406,127.084053989533,0.129,match,
원광고등학교,전북특별자치도 익산시 무왕로31길 139,35.9734246,127.0027619,35.9732307403414,127.002281411833,0.048,match,
원광여자고등학교,전북특별자치도 익산시 선화로13길 72,35.9515153,126.9438412,35.9546839888633,126.943434506502,0.354,minor,
원광보건고등학교,전북특별자치도 익산시 선화로13길 72,35.9515153,126.9438412,35.9546839888633,126.943434506502,0.354,minor,
유일여자고등학교,전북특별자치도 전주시 덕진구 안덕원로 301,35.839169,127.1590974,35.8391353820434,127.159990181713,0.081,match,
이리고등학교,전북특별자치도 익산시 익산대로36길 35,35.9481985,126.9538247,35.9492509922378,126.955774029416,0.211,match,
이리공업고등학교,전북특별자치도 익산시 동서로14길 30-2,35.953355,126.954664,35.9545005873203,126.953746395016,0.152,match,
이리남성여자고등학교,전북특별자치도 익산시 동서로35길 41,35.9548399,126.9671551,35.9563598867321,126.965997157032,0.199,match,
이리여자고등학교,전북특별자치도 익산시 익산대로24길 8-5,35.9448931,126.9506266,35.9448683317607,126.951317466872,0.062,match,
이일여자고등학교,전북특별자치도 익산시 평동로7길 30,35.9343762,126.9480487,35.9345885979776,126.948981411717,0.087,match,
익산고등학교,전북특별자치도 익산시 금마면 고도길 85,35.9942176,127.0503592,35.9949184625441,127.055428624086,0.463,minor,
